Traktion;Techn. Ident;Techn. Platz;Bez.;Ort
Tr;FM2156;;Fahrleitungsmast;Wankdorf
Tr;FM2157;;Fahrleitungsmast;Wankdorf
Tr;FM2158;;Fahrleitungsmast;Wankdorf
Tr;FM2159;;Fahrleitungsmast;Wankdorf
Tr;FM2160;;Fahrleitungsmast;Wankdorf
Tr;FM2161;;Fahrleitungsmast;Wankdorf
Tr;FM2162;;Fahrleitungsmast;Wankdorf
Tr;FM2163;;Fahrleitungsmast;Wankdorf
Tr;FM2164;;Fahrleitungsmast;Wankdorf
Tr;FM2165;;Fahrleitungsmast;Wankdorf
Tr;FM2166;;Fahrleitungsmast;Wankdorf
Tr;FM2167;;Fahrleitungsmast;Wankdorf
Tr;FM2168;;Fahrleitungsmast;Wankdorf
Tr;FM2169;;Fahrleitungsmast;Wankdorf
Tr;FM2170;;Fahrleitungsmast;Wankdorf
Tr;FM2171;;Fahrleitungsmast;Wankdorf
Tr;FM2172;;Fahrleitungsmast;Wankdorf
Tr;FM2173;;Fahrleitungsmast;Wankdorf
Tr;FM2174;;Fahrleitungsmast;Wankdorf
Tr;FM2175;;Fahrleitungsmast;Wankdorf
Tr;FM2176;;Fahrleitungsmast;Wankdorf
Tr;FM2177;;Fahrleitungsmast;Wankdorf
Tr;FM2178;;Fahrleitungsmast;Wankdorf
Tr;FM2179;;Fahrleitungsmast;Wankdorf
Tr;FM2180;;Fahrleitungsmast;Wankdorf
Tr;FM2181;;Fahrleitungsmast;Wankdorf
Tr;FM2182;;Fahrleitungsmast;Wankdorf
Tr;FM2183;;Fahrleitungsmast;Wankdorf
Tr;FM2184;;Fahrleitungsmast;Wankdorf
Tr;FM2185;;Fahrleitungsmast;Wankdorf
Tr;FM2186;;Fahrleitungsmast;Wankdorf
Tr;FM2187;;Fahrleitungsmast;Wankdorf
Tr;FM2188;;Fahrleitungsmast;Wankdorf
Tr;FM2189;;Fahrleitungsmast;Wankdorf
Tr;FM2190;;Fahrleitungsmast;Wankdorf
Tr;FM2191;;Fahrleitungsmast;Wankdorf
Tr;FM2192;;Fahrleitungsmast;Wankdorf
Tr;FM2193;;Fahrleitungsmast;Wankdorf
Tr;FM2194;;Fahrleitungsmast;Wankdorf
Tr;FM2195;;Fahrleitungsmast;Wankdorf
Tr;FM2196;;Fahrleitungsmast;Wankdorf
Tr;FM2197;;Fahrleitungsmast;Wankdorf
Tr;FM2198;;Fahrleitungsmast;Wankdorf
Tr;FM2199;;Fahrleitungsmast;Wankdorf
Tr;FM21100;;Fahrleitungsmast;Wankdorf
Tr;FM21101;;Fahrleitungsmast;Wankdorf
Tr;FM21102;;Fahrleitungsmast;Wankdorf
Tr;FM21103;;Fahrleitungsmast;Wankdorf
Tr;FM21104;;Fahrleitungsmast;Wankdorf
Tr;FM21105;;Fahrleitungsmast;Wankdorf
Tr;FM21106;;Fahrleitungsmast;Wankdorf
Tr;FM21107;;Fahrleitungsmast;Wankdorf
Tb;FM2201;;Fahrleitungsmast;Inselspital
Tb;FM2202;;Fahrleitungsmast;Inselspital
Tb;FM2203;;Fahrleitungsmast;Inselspital
Tb;FM2204;;Fahrleitungsmast;Inselspital
Tb;FM2205;;Fahrleitungsmast;Inselspital
Tb;FM2206;;Fahrleitungsmast;Inselspital
Tb;FM2207;;Fahrleitungsmast;Inselspital
Tb;FM2208;;Fahrleitungsmast;Inselspital
Tb;FM2209;;Fahrleitungsmast;Inselspital
Tb;FM2210;;Fahrleitungsmast;Inselspital
Tb;FM2211;;Fahrleitungsmast;Inselspital
Tb;FM2212;;Fahrleitungsmast;Inselspital
Tb;FM2213;;Fahrleitungsmast;Inselspital
Tb;FM2214;;Fahrleitungsmast;Inselspital
Tb;FM2215;;Fahrleitungsmast;Inselspital
Tb;FM2216;;Fahrleitungsmast;Inselspital
Tb;FM2217;;Fahrleitungsmast;Inselspital
Tb;FM2218;;Fahrleitungsmast;Inselspital
Tb;FM2219;;Fahrleitungsmast;Inselspital
Tb;FM2220;;Fahrleitungsmast;Inselspital
Tb;FM2221;;Fahrleitungsmast;Inselspital
Tb;FM2222;;Fahrleitungsmast;Inselspital
Tb;FM2223;;Fahrleitungsmast;Inselspital
Tb;FM2224;;Fahrleitungsmast;Inselspital
Tb;FM2225;;Fahrleitungsmast;Inselspital
Tb;FM2226;;Fahrleitungsmast;Inselspital
Tb;FM2227;;Fahrleitungsmast;Inselspital
Tb;FM2228;;Fahrleitungsmast;Inselspital
Tb;FM2229;;Fahrleitungsmast;Inselspital
Tb;FM2301;;Fahrleitungsmast;Laupenstrasse
Tb;FM2302;;Fahrleitungsmast;Laupenstrasse
Tb;FM2303;;Fahrleitungsmast;Laupenstrasse
Tb;FM2304;;Fahrleitungsmast;Laupenstrasse
Tb;FM2305;;Fahrleitungsmast;Laupenstrasse
Tb;FM2306;;Fahrleitungsmast;Laupenstrasse
Tb;FM2307;;Fahrleitungsmast;Laupenstrasse
Tb;FM2308;;Fahrleitungsmast;Laupenstrasse
Tb;FM2309;;Fahrleitungsmast;Laupenstrasse
Tb;FM2310;;Fahrleitungsmast;Laupenstrasse
Tb;FM2311;;Fahrleitungsmast;Laupenstrasse
Tb;FM2312;;Fahrleitungsmast;Laupenstrasse
Tb;FM2313;;Fahrleitungsmast;Laupenstrasse
Tb;FM2314;;Fahrleitungsmast;Laupenstrasse
Tb;FM2315;;Fahrleitungsmast;Laupenstrasse
Tb;FM2316;;Fahrleitungsmast;Laupenstrasse
Tb;FM2317;;Fahrleitungsmast;Laupenstrasse
Tb;FM2318;;Fahrleitungsmast;Laupenstrasse
Tb;FM2319;;Fahrleitungsmast;Laupenstrasse
Tb;FM2320;;Fahrleitungsmast;Laupenstrasse
Tb;FM2321;;Fahrleitungsmast;Laupenstrasse
Tb;FM2322;;Fahrleitungsmast;Laupenstrasse
Tb;FM2323;;Fahrleitungsmast;Laupenstrasse
Tb;FM2324;;Fahrleitungsmast;Laupenstrasse
Tb;FM2325;;Fahrleitungsmast;Laupenstrasse
Tb;FM2326;;Fahrleitungsmast;Laupenstrasse
Tb;FM2327;;Fahrleitungsmast;Laupenstrasse
Tb;FM2328;;Fahrleitungsmast;Laupenstrasse
Tb;FM2329;;Fahrleitungsmast;Laupenstrasse
Tb;FM2330;;Fahrleitungsmast;Laupenstrasse
Tb;FM2331;;Fahrleitungsmast;Laupenstrasse
Tb;FM2332;;Fahrleitungsmast;Laupenstrasse
Tb;FM2401;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2402;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2403;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2404;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2405;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2406;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2407;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2408;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2409;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2410;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2411;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2412;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2413;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2414;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2415;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2416;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2417;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2418;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2419;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2420;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2421;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2422;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2423;;Fahrleitungsmast;Schanzenstrasse
Tb;FM2501;;Fahrleitungsmast;Nydegg
Tb;FM2502;;Fahrleitungsmast;Nydegg
Tb;FM2503;;Fahrleitungsmast;Nydegg
Tb;FM2504;;Fahrleitungsmast;Nydegg
Tb;FM2505;;Fahrleitungsmast;Nydegg
Tb;FM2506;;Fahrleitungsmast;Nydegg
Tb;FM2507;;Fahrleitungsmast;Nydegg
Tb;FM2508;;Fahrleitungsmast;Nydegg
Tb;FM2509;;Fahrleitungsmast;Nydegg
Tb;FM2510;;Fahrleitungsmast;Nydegg
Tb;FM2511;;Fahrleitungsmast;Nydegg
Tb;FM2512;;Fahrleitungsmast;Nydegg
Tb;FM2513;;Fahrleitungsmast;Nydegg
Tb;FM2514;;Fahrleitungsmast;Nydegg
Tb;FM2515;;Fahrleitungsmast;Nydegg
Tb;FM2516;;Fahrleitungsmast;Nydegg
Tb;FM2517;;Fahrleitungsmast;Nydegg
Tb;FM2518;;Fahrleitungsmast;Nydegg
Tb;FM2519;;Fahrleitungsmast;Nydegg
Tb;FM2520;;Fahrleitungsmast;Nydegg
Tb;FM2521;;Fahrleitungsmast;Nydegg
Tb;FM2522;;Fahrleitungsmast;Nydegg
Tb;FM2523;;Fahrleitungsmast;Nydegg
Tb;FM2524;;Fahrleitungsmast;Nydegg
Tb;FM2525;;Fahrleitungsmast;Nydegg
Tb;FM2526;;Fahrleitungsmast;Nydegg
Tb;FM2527;;Fahrleitungsmast;Nydegg
Tb;FM2528;;Fahrleitungsmast;Nydegg
Tb;FM2529;;Fahrleitungsmast;Nydegg
Tb;FM2530;;Fahrleitungsmast;Nydegg
Tb;FM2531;;Fahrleitungsmast;Nydegg
Tb;FM2532;;Fahrleitungsmast;Nydegg
Tb;FM2533;;Fahrleitungsmast;Nydegg
Tb;FM2534;;Fahrleitungsmast;Nydegg
Tb;FM2535;;Fahrleitungsmast;Nydegg
Tb;FM2536;;Fahrleitungsmast;Nydegg
Tb;FM2537;;Fahrleitungsmast;Nydegg
Tb;FM2538;;Fahrleitungsmast;Nydegg
Tb;FM2539;;Fahrleitungsmast;Nydegg
Tb;FM2540;;Fahrleitungsmast;Nydegg
Tb;FM2541;;Fahrleitungsmast;Nydegg
Tb;FM2542;;Fahrleitungsmast;Nydegg
Tb;FM2543;;Fahrleitungsmast;Nydegg
Tb;FM2544;;Fahrleitungsmast;Nydegg
Tb;FM2545;;Fahrleitungsmast;Nydegg
Tb;FM2546;;Fahrleitungsmast;Nydegg
Tb;FM2547;;Fahrleitungsmast;Nydegg
Tb;FM2548;;Fahrleitungsmast;Nydegg
Tb;FM2549;;Fahrleitungsmast;Nydegg
Tb;FM2550;;Fahrleitungsmast;Nydegg
Tb;FM2551;;Fahrleitungsmast;Nydegg
Tb;FM2552;;Fahrleitungsmast;Nydegg
Tb;FM2553;;Fahrleitungsmast;Nydegg
Tb;FM2554;;Fahrleitungsmast;Nydegg
Tb;FM2555;;Fahrleitungsmast;Nydegg
Tb;FM2556;;Fahrleitungsmast;Nydegg
Tb;FM2557;;Fahrleitungsmast;Nydegg
Tb;FM2558;;Fahrleitungsmast;Nydegg
Tb;FM2559;;Fahrleitungsmast;Nydegg
Tb;FM2560;;Fahrleitungsmast;Nydegg
Tb;FM2561;;Fahrleitungsmast;Nydegg
Tb;FM2562;;Fahrleitungsmast;Nydegg
Tb;FM2563;;Fahrleitungsmast;Nydegg
Tb;FM2601;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2602;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2603;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2604;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2605;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2606;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2607;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2608;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2609;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2610;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2611;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2612;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2613;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2614;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2615;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2616;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2617;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2618;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2619;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2620;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2621;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2622;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2623;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2624;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2625;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2626;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2627;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2628;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2629;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2630;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2631;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2632;;Fahrleitungsmast;Schosshalde/Paul Klee
Tb;FM2633;;Fahrleitungsmast;Schosshalde/Paul Klee
